,index,date,yearly_trend_calc_2019,pred_2019,yearly_trend_calc_2018,pred_2018,yearly_trend_calc_2017,pred_2017,yearly_trend_calc_2016,pred_2016,yearly_trend_calc_2015,pred_2015,yearly_trend_calc_2014,pred_2014,num_harmed,non_observation,year,nyd
498,498,2015-05-14,10.661010643062227,101.73881102751828,9.911059291364623,101.46106331508348,10.86298449983262,100.94750153403376,10.554230213330527,101.16336618482792,10.833137074353843,106.0672943749846,-7.008315553777109,85.87907384323852,85.0,,2015,
499,499,2015-05-15,20.835047054781185,108.38146758871714,21.124686416811087,108.66862153413774,23.24795495655364,109.0843916780462,22.763412930499683,109.46425898055689,21.670757993797878,113.87861853903135,9.321009805546765,98.06919436951317,107.0,,2015,
500,500,2015-05-16,43.795631243951576,137.98488725134558,43.630987219771086,138.37103933596904,45.65640681471426,139.6428794439754,45.41091499817955,140.41611072366572,43.19536221782923,143.1712055072915,24.73454861292558,125.64084868937809,147.0,,2015,
501,501,2015-05-17,24.15635929848591,147.93777418285657,24.05094609284035,148.46990374746318,25.805344252929842,150.3429417098588,20.408933203804665,146.34323612425723,19.83094336718389,149.02802370551746,-1.0943571482560657,127.31430115105714,176.0,,2015,
502,502,2015-05-18,-19.550014966958145,114.16172904824256,-20.077907834662113,114.40455334282683,-19.082232256627606,116.12769670754389,-15.715288079029676,116.09744364908033,-15.836046643427267,119.11985379988042,-26.99307791595487,102.98350151644883,106.0,,2015,
503,503,2015-05-19,9.476649876490029,109.37891989383911,8.733304543917782,109.1037256384822,10.344755920599155,111.29197743937124,9.316480811701751,110.80971320495334,9.761282181463187,114.68637837727229,-8.731280247064703,96.77466476720544,113.0,,2015,
504,504,2015-05-20,14.817240386737424,109.89311051610612,15.220717155431203,110.23310624350482,16.109647055868734,112.15508122362175,16.38271825216404,112.49112073953214,17.110014710592367,117.45698858211833,1.761102352877046,100.88684261411112,116.0,,2015,
505,505,2015-05-21,10.59967265034723,106.13696537926305,9.920387839955026,105.99553593835144,10.793318209373808,107.61878010455183,10.56159679822943,108.23317285020516,10.870787388076678,113.82489154846854,-6.84247906693129,96.19608747194741,107.0,,2015,
506,506,2015-05-22,20.787730614542127,112.50817720529679,21.14858010630836,112.91148038411984,23.203918935281422,115.39503183178617,22.803008836395293,116.08011332489318,21.739594656251853,120.88295430948902,9.530898596076625,107.65562476332357,100.0,,2015,
507,507,2015-05-23,43.76118042786672,141.78568567317313,43.6681462178977,142.2658561767223,45.6361564948113,145.49293967707723,45.48013902598855,146.45273252801525,43.29148214338544,149.3031550362034,24.98423978082795,134.3265365450944,134.0,,2015,
508,508,2015-05-24,24.133262903246276,151.36335823397982,24.099707078507777,151.96600299228982,25.806427438871026,155.64078324924506,20.504368619972325,151.6869955458303,19.949749648868732,154.1851447484378,-0.8101007292987674,134.94760082946198,161.0,,2015,
