,index,date,yearly_trend_calc_2019,pred_2019,yearly_trend_calc_2018,pred_2018,yearly_trend_calc_2017,pred_2017,yearly_trend_calc_2016,pred_2016,yearly_trend_calc_2015,pred_2015,yearly_trend_calc_2014,pred_2014,num_harmed,non_observation,year,nyd
22,22,2014-01-23,,73.8081230269285,,74.07396062503466,,73.1054342165539,,72.76040832372172,,76.23495974739734,,75.87875277476597,59.0,,2014,
23,23,2014-01-24,,79.32636722785055,,80.40278783694221,,80.03352269341646,,79.82687438736475,,82.0924986189332,,85.82915385107964,67.0,,2014,
24,24,2014-01-25,,108.54597916479702,,108.92145861503779,,109.04152097403309,,109.14714813167078,,109.48149064305176,,111.08742320060105,129.0,,2014,
25,25,2014-01-26,,117.1587942390052,,118.06003536799562,,118.31268006825636,,113.55660753996186,,113.36906042732127,,110.41700082761375,100.0,,2014,
26,26,2014-01-27,,81.604288818323,,82.85918972802595,,82.74261610646934,,81.85544026614787,,81.52854924860858,,83.81263851058588,88.0,,2014,
27,27,2014-01-28,,76.08427480002993,,77.0506251567772,,77.2052259451823,,75.65102290374669,,76.0325770479271,,75.42372057967731,89.0,,2014,
28,28,2014-01-29,,75.43789938928458,,76.74642447681225,,76.14823955983772,,75.54260711030255,,76.35362650817272,,77.49522718003254,55.0,,2014,
29,29,2014-01-30,,71.60701644899521,,71.49311558946489,,70.36277614466421,,69.9918725803673,,71.0887829755631,,70.88300820807636,64.0,,2014,
30,30,2014-01-31,,77.04818156695931,,77.64134095047042,,77.14294991868044,,76.82758035941832,,76.62250239574892,,80.6072264533268,100.0,,2014,
31,31,2014-02-01,,106.13786422656787,,105.94619002750551,,105.96441025265906,,105.85408429239064,,103.67174052672198,,105.61783682534424,102.0,,2014,
32,32,2014-02-02,,114.57139200112367,,114.8422617872364,,115.01512282168054,,109.91609136411661,,107.21477583755603,,104.68633820114454,104.0,,2014,
33,33,2014-02-03,,78.7934233451563,,79.3759135217418,,79.19677543538387,,77.82542800544529,,75.03699155693123,,77.81662125643086,78.0,,2014,
34,34,2014-02-04,,73.0125106761371,,73.28555518722857,,73.39054553452162,,71.20310514137095,,69.22361650244272,,69.1680303716178,72.0,,2014,
35,35,2014-02-05,,72.07592442792328,,72.69083886077428,,72.05246729767953,,70.66362434059748,,69.25996332816479,,70.99603742655356,57.0,,2014,
36,36,2014-02-06,,67.93480904827582,,67.14654039194163,,65.98277007222644,,64.68509552600007,,63.75580728337377,,64.20328202705831,81.0,,2014,
37,37,2014-02-07,,73.05592882470417,,73.0120233834052,,72.48523990217043,,71.11341202509364,,69.10778758107647,,73.78445466672116,68.0,,2014,
38,38,2014-02-08,,101.82660363135777,,101.05134992019411,,101.04549536672369,,99.77025423282866,,96.04417490521499,,98.69968116855188,57.0,,2014,
39,39,2014-02-09,,109.95335700438756,,109.70811078474622,,109.86149167355336,,103.5173273961264,,99.5533477794327,,97.72987274166621,76.0,,2014,
40,40,2014-02-10,,73.89208118606315,,74.03743750672143,,73.8446443420815,,71.18260572819447,,67.42925333010344,,70.88726574679,87.0,,2014,
